ANO,DEPARTAMENTO,POBLACION_5_16,TASA_MATRICULACION_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICION,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,DESERCION,DESERCION_TRANSICION,DESERCION_PRIMARIA,DESERCION_SECUNDARIA,DESERCION_MEDIA,APROBACION,APROBACION_TRANSICION,APROBACION_PRIMARIA,APROBACION_SECUNDARIA,APROBACION_MEDIA,REPROBACION,REPROBACION_TRANSICION,REPROBACION_PRIMARIA,REPROBACION_SECUNDARIA,REPROBACION_MEDIA,REPITENCIA,REPITENCIA_TRANSICION,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,GRUPO_COBERTURA_PIMARIA,GRUPO_COBERTURA_SECUNDARIA,GRUPO_COBERTURA_MEDIA,GRUPO_DESERCION_PRIMARIA,GRUPO_DESERCION_SECUNDARIA,GRUPO_DESERCION_MEDIA,GRUPO_REPROBACION_PRIMARIA,GRUPO_REPROBACION_SECUNDARIA,GRUPO_REPROBACION_MEDIA,GRUPO_APROBACION_PRIMARIA,GRUPO_APROBACION_SECUNDARIA,GRUPO_APROBACION_MEDIA
2017,CESAR,259051,99.1,98.92,63.89,96.33,77.05,43.61,3.98,5.52,3.67,4.45,2.57,90.56,93.43,91.46,88.06,91.8,5.46,1.05,4.87,7.49,5.63,0.92,0.81,0.94,1.08,0.35,"(91.19, 102.1]","(76.16, 90.11]","(39.63, 44.75]","(3.14, 4.07]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2017,CORDOBA,413883,88.8,88.72,53.75,84.35,73.01,42.2,3.03,3.33,2.15,4.08,3.32,93.23,96.15,94.67,90.58,92.83,3.75,0.52,3.19,5.34,3.85,3.29,1.99,3.26,4.08,2.03,"(76.77, 84.98]","(71.45, 76.16]","(39.63, 44.75]","(0.399, 2.32]","(3.6, 4.73]","(3.24, 4.3]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2017,CUNDINAMARCA,579364,91.8,91.56,57.22,89.27,81.65,51.57,2.57,3.25,1.84,3.42,2.3,94.05,96.2,95.79,91.35,94.57,3.37,0.54,2.37,5.22,3.13,2.43,0.77,1.92,3.67,1.54,"(84.98, 91.19]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(95.44, 99.06]","(88.48, 92.86]","(92.34, 94.78]"
2017,CHOCO,145765,79.2,79.19,54.05,80.16,48.97,22.19,2.38,2.99,1.96,3.15,1.97,88.49,96.74,88.14,85.17,92.68,9.14,0.28,9.91,11.68,5.35,2.23,0.74,3.14,1.39,0.38,"(76.77, 84.98]","(24.058999999999997, 57.46]","(6.789, 29.04]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(4.4, 5.81]","(70.719, 91.13]","(84.42, 88.48]","(92.34, 94.78]"
2017,HUILA,268582,85.3,85.17,62.02,84.05,73.08,40.14,4.14,3.32,2.75,6.4,3.52,86.57,96.31,90.65,78.34,87.98,9.3,0.37,6.6,15.26,8.49,3.32,0.5,2.75,5.01,2.47,"(76.77, 84.98]","(71.45, 76.16]","(39.63, 44.75]","(2.32, 3.14]","(6.39, 12.15]","(3.24, 4.3]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,LA GUAJIRA,271221,75.5,75.44,51.71,72.96,46.92,20.69,2.98,4.11,2.44,3.72,2.59,93.92,95.52,94.19,92.36,95.6,3.1,0.38,3.38,3.92,1.82,4.85,3.51,5.3,5.24,1.59,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(1.42, 3.44]","(2.54, 6.72]","(-0.001, 2.23]","(92.98, 95.44]","(88.48, 92.86]","(94.78, 99.49]"
2017,MAGDALENA,327940,93.6,93.3,57.03,87.81,70.05,39.23,2.57,3.46,2.48,2.66,1.88,94.62,95.72,94.31,94.34,95.94,2.8,0.82,3.2,3.0,2.18,2.52,4.23,2.61,2.39,1.0,"(84.98, 91.19]","(57.46, 71.45]","(29.04, 39.63]","(2.32, 3.14]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(-0.001, 2.23]","(92.98, 95.44]","(92.86, 99.03]","(94.78, 99.49]"
2017,META,221844,90.9,90.88,56.86,88.87,76.9,43.9,4.2,4.56,3.52,5.33,3.31,90.81,95.34,92.7,86.75,92.4,4.99,0.11,3.77,7.92,4.29,1.04,0.1,0.88,1.63,0.49,"(84.98, 91.19]","(76.16, 90.11]","(39.63, 44.75]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(6.72, 9.89]","(2.23, 4.4]","(91.13, 92.98]","(84.42, 88.48]","(92.34, 94.78]"
2017,NARINO,393195,70.2,70.16,37.49,66.68,57.45,29.86,1.4,1.18,0.97,1.91,1.77,95.82,98.44,96.65,94.11,96.19,2.78,0.38,2.39,3.99,2.04,3.17,1.12,2.79,4.47,1.91,"(51.119, 76.77]","(24.058999999999997, 57.46]","(29.04, 39.63]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(-0.001, 2.23]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2017,NORTE DE SANTANDER,304148,90.4,90.3,61.33,92.97,73.65,39.83,3.6,4.12,2.73,4.81,3.54,91.86,94.71,94.38,87.61,91.44,4.54,1.17,2.9,7.58,5.02,1.24,0.52,1.2,1.7,0.54,"(91.19, 102.1]","(71.45, 76.16]","(39.63, 44.75]","(2.32, 3.14]","(4.73, 6.39]","(3.24, 4.3]","(1.42, 3.44]","(6.72, 9.89]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(90.37, 92.34]"
2017,QUINDIO,108156,77.8,77.69,45.43,70.86,72.73,48.18,4.92,5.16,3.97,6.28,4.0,88.68,94.57,91.48,84.03,90.09,6.4,0.27,4.55,9.69,5.91,0.8,0.04,0.56,1.39,0.3,"(51.119, 76.77]","(71.45, 76.16]","(44.75, 59.33]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,RISARALDA,181154,86.8,86.62,55.57,82.04,75.63,45.42,4.82,5.84,3.74,6.39,3.59,89.34,93.39,92.19,84.03,92.05,5.84,0.77,4.06,9.59,4.36,2.4,0.9,2.14,3.42,1.27,"(76.77, 84.98]","(71.45, 76.16]","(44.75, 59.33]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(6.72, 9.89]","(2.23, 4.4]","(91.13, 92.98]","(65.649, 84.42]","(90.37, 92.34]"
2017,SANTANDER,398621,96.5,96.33,63.75,95.04,85.29,51.23,2.67,3.74,1.97,3.37,2.51,91.27,95.8,93.96,86.76,91.61,6.07,0.46,4.06,9.87,5.88,2.41,0.71,1.92,3.75,1.34,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(5.81, 16.07]","(92.98, 95.44]","(84.42, 88.48]","(90.37, 92.34]"
2017,SUCRE,197947,97.3,97.2,69.67,95.21,76.17,44.05,2.7,3.26,2.17,3.4,2.29,87.86,96.0,88.89,83.42,89.32,9.43,0.73,8.94,13.18,8.39,1.06,0.43,0.98,1.52,0.63,"(91.19, 102.1]","(76.16, 90.11]","(39.63, 44.75]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,TOLIMA,303140,84.0,83.91,50.6,81.39,71.88,43.79,2.93,3.53,2.45,3.65,2.25,90.06,95.98,92.31,85.36,91.91,7.01,0.49,5.24,10.98,5.84,0.73,0.18,0.72,0.99,0.34,"(76.77, 84.98]","(71.45, 76.16]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(0.419, 2.5]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2017,VALLE DEL CAUCA,873860,80.4,80.21,49.95,76.38,71.03,40.74,3.71,4.24,3.11,4.48,3.24,89.59,94.92,91.59,85.5,91.98,6.7,0.84,5.29,10.03,4.78,1.45,0.65,1.35,1.93,0.78,"(51.119, 76.77]","(57.46, 71.45]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2017,ARAUCA,75197,75.0,75.02,47.31,73.96,58.4,30.87,3.63,3.9,3.28,4.23,3.21,96.31,96.1,96.72,95.77,96.07,0.07,0.0,0.0,0.0,0.73,7.17,5.85,6.85,9.05,3.68,"(51.119, 76.77]","(57.46, 71.45]","(29.04, 39.63]","(3.14, 4.07]","(3.6, 4.73]","(2.5, 3.24]","(-0.001, 1.42]","(-0.001, 2.54]","(-0.001, 2.23]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2017,CASANARE,88626,97.8,97.72,71.03,96.81,81.76,46.06,2.68,2.98,2.19,3.38,2.31,92.41,96.94,94.05,88.72,93.71,4.91,0.08,3.75,7.89,3.98,2.09,0.2,1.73,3.25,1.38,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(6.72, 9.89]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2017,PUTUMAYO,91161,75.2,75.24,39.01,71.89,63.92,33.63,5.74,5.74,4.07,7.98,5.7,88.12,94.07,91.11,82.49,89.11,6.14,0.2,4.82,9.53,5.19,2.65,0.53,2.31,3.89,1.68,"(51.119, 76.77]","(57.46, 71.45]","(29.04, 39.63]","(3.14, 4.07]","(6.39, 12.15]","(4.3, 14.24]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,SAN ANDRES Y PROVIDENCIA,15106,67.8,67.64,51.18,67.84,59.69,37.76,1.15,0.75,1.29,1.13,0.9,97.88,99.25,98.09,97.04,98.6,0.97,0.0,0.62,1.82,0.5,2.04,1.34,1.22,3.75,0.8,"(51.119, 76.77]","(57.46, 71.45]","(29.04, 39.63]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(-0.001, 1.42]","(-0.001, 2.54]","(-0.001, 2.23]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2017,AMAZONAS,22269,83.6,82.1,48.95,80.56,60.67,30.05,4.88,6.38,3.06,6.98,6.23,87.45,92.71,90.04,82.0,86.58,7.67,0.91,6.91,11.01,7.19,5.96,3.3,7.06,6.05,2.42,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(2.32, 3.14]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,GUAINIA,11965,80.0,79.98,59.6,78.83,36.62,8.82,7.68,9.35,6.14,10.36,6.97,76.79,82.73,78.42,70.35,79.66,15.53,7.92,15.44,19.29,13.37,3.13,2.86,3.35,3.28,0.38,"(76.77, 84.98]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,GUAVIARE,31876,55.0,55.02,25.67,53.29,43.54,21.57,4.34,6.13,3.53,5.33,4.0,94.39,93.87,94.71,93.91,94.69,1.27,0.0,1.76,0.76,1.31,2.86,0.78,2.17,4.77,1.69,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(1.42, 3.44]","(-0.001, 2.54]","(-0.001, 2.23]","(92.98, 95.44]","(92.86, 99.03]","(92.34, 94.78]"
2017,VAUPES,12668,66.5,65.38,23.37,65.39,39.27,14.03,8.0,8.77,6.05,11.69,7.85,80.89,90.64,79.81,80.1,84.99,11.12,0.58,14.14,8.21,7.15,3.16,0.78,3.57,3.38,0.98,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(6.72, 9.89]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2017,VICHADA,22282,77.9,77.93,46.15,79.59,33.87,14.91,8.65,9.47,7.97,10.48,7.4,76.3,89.9,72.75,78.22,85.12,15.05,0.63,19.29,11.3,7.49,11.73,5.42,13.39,11.82,3.74,"(76.77, 84.98]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,ANTIOQUIA,1147598,84.72,94.11,67.98,91.89,81.29,43.83,3.97,3.43,3.18,5.42,2.84,89.13,96.38,91.0,84.54,91.76,6.91,0.19,5.81,10.05,5.41,3.13,0.37,3.14,4.22,1.29,"(91.19, 102.1]","(76.16, 90.11]","(39.63, 44.75]","(3.14, 4.07]","(4.73, 6.39]","(2.5, 3.24]","(5.62, 22.76]","(9.89, 23.19]","(4.4, 5.81]","(70.719, 91.13]","(84.42, 88.48]","(90.37, 92.34]"
2018,ATLANTICO,521630,92.53,91.34,61.54,89.02,76.55,49.27,1.55,2.24,1.49,1.65,1.09,93.57,95.84,94.11,91.75,95.45,4.88,1.92,4.4,6.6,3.46,0.74,0.79,0.78,0.85,0.27,"(84.98, 91.19]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(2.54, 6.72]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(94.78, 99.49]"
2018,BOGOTA DC,1179282,78.71,96.51,70.65,97.81,85.97,56.01,1.65,1.9,1.35,2.01,1.53,98.02,98.1,98.65,97.92,96.32,0.33,0.0,0.01,0.07,2.15,0.33,0.02,0.24,0.57,0.21,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(-0.001, 1.42]","(-0.001, 2.54]","(-0.001, 2.23]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2018,BOLIVAR,455784,92.71,98.6,69.74,97.25,79.38,44.17,2.75,3.65,2.35,3.19,2.4,90.31,95.5,91.26,87.38,91.04,6.93,0.86,6.39,9.43,6.56,3.82,3.25,3.88,4.43,2.05,"(91.19, 102.1]","(76.16, 90.11]","(39.63, 44.75]","(2.32, 3.14]","(0.589, 3.6]","(0.419, 2.5]","(5.62, 22.76]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2018,BOYACA,234116,83.54,96.54,70.66,92.85,89.25,57.96,2.07,1.88,1.28,2.99,2.07,92.59,97.87,95.4,88.48,92.75,5.34,0.26,3.32,8.54,5.18,1.69,0.21,1.37,2.59,1.01,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(6.72, 9.89]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(92.34, 94.78]"
2018,CALDAS,162391,74.38,87.08,65.68,83.01,77.81,45.19,2.96,2.99,2.21,3.88,2.67,90.77,96.3,92.8,86.92,92.55,6.27,0.71,4.98,9.2,4.78,3.35,0.64,2.85,4.92,1.86,"(76.77, 84.98]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(92.34, 94.78]"
2018,CAQUETA,98639,73.14,92.04,59.17,90.89,69.46,32.22,5.5,6.54,4.61,6.91,4.51,92.62,93.04,93.8,90.51,93.06,1.88,0.42,1.59,2.57,2.43,2.52,0.49,2.51,3.36,1.37,"(84.98, 91.19]","(57.46, 71.45]","(29.04, 39.63]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2018,CAUCA,301714,83.72,83.17,55.16,84.55,66.21,33.58,2.58,2.25,1.72,3.77,2.89,90.33,96.83,91.4,87.07,91.0,7.09,0.92,6.88,9.16,6.11,0.97,0.33,0.81,1.52,0.43,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(0.399, 2.32]","(3.6, 4.73]","(2.5, 3.24]","(5.62, 22.76]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2018,CESAR,288411,101.41,90.73,58.81,87.8,71.27,39.94,3.98,5.24,3.73,4.45,2.51,90.35,93.89,91.51,87.27,91.94,5.68,0.87,4.76,8.28,5.56,1.24,0.99,1.06,1.7,0.8,"(84.98, 91.19]","(57.46, 71.45]","(39.63, 44.75]","(3.14, 4.07]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2018,CORDOBA,386239,87.95,94.72,58.31,90.71,78.21,43.56,2.23,2.99,1.62,2.9,2.15,93.81,96.43,95.03,91.71,93.2,3.96,0.58,3.34,5.39,4.65,2.89,1.98,2.97,3.45,1.54,"(84.98, 91.19]","(76.16, 90.11]","(39.63, 44.75]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(4.4, 5.81]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2018,CUNDINAMARCA,547875,92.49,97.91,67.0,98.58,86.4,50.34,2.89,3.59,2.09,3.89,2.33,92.11,95.67,94.56,88.31,92.64,5.0,0.74,3.35,7.8,5.03,2.11,0.61,1.6,3.34,1.14,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(3.6, 4.73]","(0.419, 2.5]","(1.42, 3.44]","(6.72, 9.89]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(92.34, 94.78]"
2018,CHOCO,143975,79.81,80.95,55.99,81.74,51.12,23.21,3.16,3.5,2.62,4.2,2.85,87.71,96.44,87.62,83.82,91.67,9.13,0.06,9.75,11.98,5.48,1.29,0.29,1.91,0.72,0.24,"(76.77, 84.98]","(24.058999999999997, 57.46]","(6.789, 29.04]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(5.62, 22.76]","(9.89, 23.19]","(4.4, 5.81]","(70.719, 91.13]","(65.649, 84.42]","(90.37, 92.34]"
2018,HUILA,242238,85.04,94.28,70.97,92.4,81.28,44.75,4.21,3.38,2.76,6.5,3.71,86.1,96.34,90.22,77.8,87.17,9.69,0.28,7.02,15.7,9.11,2.63,0.28,2.49,3.78,1.27,"(91.19, 102.1]","(76.16, 90.11]","(39.63, 44.75]","(2.32, 3.14]","(6.39, 12.15]","(3.24, 4.3]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,LA GUAJIRA,237991,77.72,90.55,66.37,90.09,56.54,23.25,2.77,3.6,2.45,3.37,1.6,93.01,95.89,92.72,92.04,94.96,4.22,0.52,4.83,4.58,3.44,4.75,3.17,5.79,4.1,1.29,"(84.98, 91.19]","(24.058999999999997, 57.46]","(6.789, 29.04]","(2.32, 3.14]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(2.54, 6.72]","(2.23, 4.4]","(91.13, 92.98]","(88.48, 92.86]","(94.78, 99.49]"
2018,MAGDALENA,317652,95.21,97.69,62.36,91.7,73.92,40.66,3.26,3.63,2.93,3.7,2.94,93.58,95.71,94.09,92.11,94.38,3.15,0.66,2.98,4.19,2.67,1.7,1.92,1.71,1.96,0.65,"(91.19, 102.1]","(71.45, 76.16]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2018,META,218707,90.3,92.51,65.24,91.04,78.31,43.29,4.47,5.8,3.53,5.75,3.52,89.65,94.04,92.43,84.52,91.3,5.88,0.15,4.04,9.72,5.18,0.89,0.08,0.69,1.43,0.54,"(84.98, 91.19]","(76.16, 90.11]","(39.63, 44.75]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2018,NARINO,314579,67.88,84.54,49.04,81.82,69.66,35.6,1.34,0.92,0.79,2.12,1.38,95.42,98.52,96.33,93.44,96.07,3.24,0.56,2.88,4.44,2.55,2.94,0.86,2.55,4.29,1.52,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2018,NORTE DE SANTANDER,307526,93.58,91.62,65.88,91.76,74.5,40.56,3.95,4.92,3.36,4.7,3.49,90.55,94.68,92.65,86.7,90.17,5.5,0.4,3.99,8.6,6.34,1.41,0.37,1.35,1.94,0.81,"(91.19, 102.1]","(71.45, 76.16]","(39.63, 44.75]","(3.14, 4.07]","(3.6, 4.73]","(3.24, 4.3]","(3.44, 5.62]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(76.31899999999999, 90.37]"
2018,QUINDIO,83383,76.15,98.35,67.93,95.26,89.06,54.66,4.17,4.71,3.18,5.39,3.45,89.17,94.86,92.3,84.34,90.52,6.67,0.43,4.53,10.27,6.02,1.08,0.1,0.86,1.66,0.63,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(91.13, 92.98]","(65.649, 84.42]","(90.37, 92.34]"
2018,RISARALDA,157477,86.17,98.4,69.6,96.23,84.42,49.19,4.23,4.81,3.41,5.53,2.96,88.74,94.23,91.34,83.68,91.25,7.04,0.96,5.25,10.79,5.79,0.76,0.19,0.82,0.96,0.3,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(3.14, 4.07]","(4.73, 6.39]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(91.13, 92.98]","(65.649, 84.42]","(90.37, 92.34]"
2018,SANTANDER,401463,97.79,96.06,67.51,94.88,83.83,49.63,3.2,4.24,2.41,4.1,2.7,89.46,95.31,93.15,83.61,89.96,7.34,0.45,4.44,12.29,7.35,1.73,0.47,1.43,2.71,0.71,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(92.98, 95.44]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,SUCRE,201443,98.08,95.99,72.16,95.33,75.31,41.67,2.78,3.42,2.16,3.62,2.24,87.36,95.24,88.93,82.25,89.03,9.86,1.33,8.91,14.13,8.73,1.28,0.34,1.28,1.73,0.77,"(91.19, 102.1]","(71.45, 76.16]","(39.63, 44.75]","(0.399, 2.32]","(3.6, 4.73]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,TOLIMA,255496,83.88,98.54,72.09,98.2,83.51,46.72,3.02,3.54,2.37,3.89,2.48,90.56,96.11,92.92,86.06,92.04,6.42,0.35,4.71,10.05,5.48,0.84,0.2,0.84,1.11,0.41,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(3.6, 4.73]","(0.419, 2.5]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2018,VALLE DEL CAUCA,861316,79.27,80.36,53.98,76.19,71.45,40.2,3.26,3.83,2.74,3.99,2.49,89.22,95.67,91.63,84.65,91.17,7.52,0.5,5.63,11.36,6.34,1.1,0.39,1.06,1.44,0.59,"(51.119, 76.77]","(57.46, 71.45]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2018,ARAUCA,60962,77.02,94.93,61.66,93.81,74.65,36.66,2.63,2.83,2.21,3.32,2.35,97.29,97.17,97.79,96.68,96.8,0.08,0.0,0.0,0.0,0.86,4.46,1.81,4.08,6.53,1.91,"(91.19, 102.1]","(71.45, 76.16]","(29.04, 39.63]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(-0.001, 1.42]","(-0.001, 2.54]","(-0.001, 2.23]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2018,CASANARE,92859,96.81,93.05,71.43,91.01,78.86,44.09,2.69,3.08,2.12,3.47,2.31,90.77,96.36,93.26,85.72,92.33,6.54,0.57,4.62,10.81,5.36,2.0,0.26,2.01,2.84,0.63,"(84.98, 91.19]","(76.16, 90.11]","(39.63, 44.75]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(90.37, 92.34]"
2018,PUTUMAYO,80972,75.0,84.28,45.66,80.71,71.04,36.59,5.21,4.86,3.59,7.37,5.27,86.88,94.45,90.49,80.59,87.1,7.9,0.68,5.93,12.04,7.63,2.15,0.53,1.78,3.24,1.24,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(3.14, 4.07]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
